patient_id,given_name,surname,street_number,address_1,phone_number,address_2,postcode_updated,state_updated,suburb_updated,dob_updated,age_final
653098,robert,dixon,15.0,newland street,07 73180379,None,2474,nsw,worongary,1914,106
644380,mason,leon,52.0,jinka street,02 39454814,tigers hill,4000,qld,belmont,1986,34
581995,hayden,geappen-taylor,71.0,cuthbertson crescent,08 28228566,blaxlands ck,5351,sa,banks,1983,37
682393,sam,coltman,51.0,wisdom street,07 73677916,malahoff,4390,qld,cooma,1946,74
785865,braedon,fenwick,7.0,o'connor circuit,02 27033719,None,4514,qld,northmead,1921,99
304300,kirra,choi-lundnerg,102.0,centaurus street,08 69584599,None,6168,wa,naremburn,1926,94
390699,kody,sitepa,18.0,bavin street,08 60763769,None,6065,wa,lismore,1935,85
696222,chloe,wardle,216.0,gonzaga place,07 86961405,None,2263,nsw,tuart hill,1918,102
697076,emiily,morrison,2.0,monkman street,02 82653372,None,2303,nsw,crows nest,1962,58
963689,hayden,willering,3.0,bunton place,03 70962081,None,6054,wa,stanwell park,1946,74
904371,lily,turnball,157.0,santalum street,02 12190846,None,7019,tas,brunswick west,1983,37
505041,campbell,reuter,0.0,sampson place,04 92202399,yarrabee,2135,nsw,broken hill,1951,69
584003,isabella,mohring,90.0,ross smith crescent,02 80511478,None,4753,qld,richardson,1950,70
595707,carly,quinzi,5.0,albermarle place,08 94021486,casuarina shoppingsqre,2650,nsw,bonnells bay,1982,38
255223,mitchell,wilczek,42.0,tindall place,04 75212439,palm lake resort,2037,nsw,port macquarie,1996,24
752356,joshua,dagli-orti,5.0,marrakai street,08 02536704,casa corrigia,3029,vic,oakleigh,1967,53
624324,jacob,dejesus,20.0,giles street,08 45601746,None,7310,tas,emu plains,1933,87
456092,steven,pagac,106.0,kilburn close,03 06944072,lift,6056,wa,kempsey,1934,86
970139,harrison,toms,3.0,newman crescent,03 73720530,None,3280,vic,beecroft,1998,22
663339,jai,None,178.0,conder street,07 76004965,None,2190,nsw,camp hill,1973,47
591513,annalise,matthews,325.0,owen dixon drive,04 26494383,bindaree,6056,wa,surfers paradise,1927,93
180738,hayley,reitler,5.0,roderick street,02 63733174,None,2525,nsw,nowra,1962,58
435740,chloe,lamprell,17.0,sid barnes crescent,04 22369569,None,4035,qld,somers,1902,118
684359,sonia,green,50.0,kalgoorlie crescent,03 46671647,None,6112,wa,ashfield,2011,9
230613,bradley,huverova,19.0,None,03 26550024,the mall,4625,qld,bonnyrigg,1998,22
173601,None,galantomos,4.0,woralul street,02 67465111,None,2473,nsw,campbellfield,1905,115
129873,jassim,carluccio,5.0,northbourne flats,07 82769974,None,4060,qld,aspley,1997,23
792008,charlie,stanley,43.0,damala street,07 10380375,None,3081,vic,ringwood,1947,73
171468,sienna,cannell,2.0,lawrence wackett crescent,03 84642246,learning earth farm,2770,nsw,leda,1922,98
912902,riley,bishop,31.0,benjee place,07 85079587,None,4211,qld,hope valley,1960,60
820489,elizabeth,iliffe,87.0,kitson place,03 56350576,None,2530,nsw,currajong,1976,44
108328,joshua,nonas,58.0,traynor court,07 56617468,lambrook,2519,nsw,camp hill,1944,76
237405,talia,elderton,213.0,longmore crescent,02 59651739,None,4741,qld,st johns park,1945,75
875807,chloe,neailey,3.0,bendigo street,08 25418713,brumby's run,4069,qld,redbank plains,1989,31
221173,isabella,kominek,36.0,peacock place,08 00535121,corowa estate,4505,qld,clifton springs,1999,21
146638,roberta,chuck,8.0,gelane street,07 98606478,kurawong,2452,nsw,ardrossan,1957,63
897700,thomas,boyle,11.0,eton place,02 85259347,australia fair medical west centre,6028,wa,wantirna,1974,46
301675,alia,ryan,83.0,mcginness street,03 11136916,currumbin hill,2209,nsw,premaydena,1991,29
213920,madeline,quilliam,29.0,ashcroft crescent,03 04794768,eden vale,1000,nsw,highgate,1978,42
996811,emiily,bishop,10.0,tatchell street,02 36118033,None,4214,qld,north haven,1993,27
510261,kaysey,bough,41.0,mccormack street,07 85002008,cherry haven,5022,sa,arana hills,1939,81
796101,emiily,everett,8.0,andrew crescent,04 31115166,None,2583,nsw,camp hill,1996,24
535986,deakyn,clarke,37.0,stonehaven crescent,04 11146670,None,5112,sa,forbes,1994,26
107887,toby,webb,12.0,gudgenby close,03 22103318,tourist park,2612,act,killara,1985,35
853266,matthew,leesong,0.0,ebden street,03 65791334,None,5280,sa,None,1920,100
124918,kylie,millar,45.0,fihelly street,08 09567741,hulstone,2047,nsw,little grove,1983,37
921929,daniel,lill,115.0,de burgh street,03 13246395,bulala,2137,nsw,cranbourne,1974,46
455706,callum,priest,61.0,foveaux street,07 76296600,None,5066,sa,riverwood,1909,111
816369,tristan,fitzpatrick,154.0,mundang crescent,04 33209024,langley flats,2203,nsw,greenwood,1968,52
374073,molly,miles,31.0,canberra avenue,03 55283892,None,2067,nsw,brighton-le-sands,1905,115
606508,emiily,white,4.0,mccabe crescent,07 56815139,None,4313,qld,north beach,1953,67
726489,monique,clarke,10.0,lachlan street,08 27908182,kimbla,2640,nsw,mermaid waters,1952,68
620337,taylah,egan,1.0,stapley court,02 10626850,None,3215,vic,joondalup,1912,108
834459,tarnia,white,25.0,kidman close,04 08912430,None,2774,nsw,geelong west,1950,70
478710,zane,wraight,71.0,glenorchy street,04 42456224,None,4000,qld,kingston,1922,98
390690,mitchell,zeitzen-van der burg,288.0,monkman street,03 77126934,None,4069,qld,herberton,1991,29
309496,brinley,mchenry,4.0,bastow circuit,03 61472035,None,4660,qld,cardiff,1977,43
792698,dylan,lovelock,4.0,weigall place,07 55828461,shiloah,4152,qld,woomera,1950,70
527499,amaya,mclarty,15.0,hamilton row,04 86261435,None,2447,nsw,ashfield,1983,37
706782,joel,lund,24.0,williamson street,04 97454645,mt pleasant,5092,sa,blacktown,1981,39
571386,noah,ryan,2.0,None,08 31461666,None,2745,nsw,woombye,1955,65
840147,william,gosain,24.0,carruthers street,03 03464370,None,2262,nsw,mosman,1971,49
408710,tiana,egan,12.0,nelson place,07 81481806,None,4217,qld,rokeby,1939,81
447608,ashleigh,wurm,510.0,whittle street,03 39638132,None,2122,nsw,clayton,1992,28
858141,claire,ziln,19.0,airey crescent,02 13744238,None,3092,vic,windsro,1986,34
228279,maddison,snell,75.0,ashburton circuit,0,None,2560,nsw,moe,1929,91
181991,kye,szumny,10.0,laycock place,08 35562117,eskerdale,2541,nsw,cowra,1995,25
454824,connor,piazza,153.0,degraves crescent,04 70713051,None,2770,nsw,kia ora,1935,85
390157,jack,furness,6.0,strickland crescent,04 74296978,None,2850,nsw,somerton park,1957,63
152132,bianca,hazell,4.0,benson crescent,04 90192228,None,2399,nsw,forrest,1974,46
355069,madison,lesiw,88.0,wallaroo road,02 81909803,None,3216,vic,toowoomba,1974,46
585714,flynn,clarke,28.0,cutlack street,03 45712857,None,2195,nsw,ourimbah,1945,75
783444,david,hodgens,38.0,renwick street,08 47635654,None,2905,act,merrimac,1967,53
994287,portia,maynard,377.0,arrietta close,08 65903240,None,2794,nsw,kelmscott,1936,84
776503,abbey,hope,44.0,None,08 95307237,None,2460,nsw,newlyn,1986,34
191627,emmet,toleman,7.0,borrowdale street,02 21853270,chilton heights,4868,qld,clayton,1976,44
222772,chelsie,ebert,8.0,lutana street,03 16082050,None,3011,vic,beachmere,1926,94
329415,anika,matthews,34.0,brady place,0,None,2441,nsw,rainworth,1938,82
765582,alexander,ljostad,35.0,spafford crescent,03 03382627,None,4551,qld,hadspen,1997,23
613277,jackson,agius,5.0,williams street,03 94228719,symes grove,4621,qld,woodbine,1969,51
359013,ellie,snell,9.0,narryer close,08 73702276,old grathlyn,2119,nsw,st clair,1921,99
950500,harry,dukeson,17.0,wark street,07 75300138,bridies ranch,4113,qld,alice springs,1933,87
517165,ruby,dent,30.0,companion crescent,03 00764494,None,4824,qld,None,1985,35
116116,alana,hamley,18.0,weavell place,03 06432046,None,4068,qld,bowral,1927,93
806412,lachlan,milburn,4.0,carron street,03 97781717,None,3146,vic,horsfield bay,1961,59
675657,madeline,diniro,7.0,lucy gullett circuit,08 14064276,buderim private hsptl diagnostic centre,5047,sa,landsborough,1910,110
804177,zac,lund,42.0,oakey creek road,08 81502551,north stirling downs,3148,vic,moruya,1933,87
989532,madison,dakis,41.0,hyndes crescent,03 22146187,beachfront caravan park,7030,tas,thirroul,1917,103
333982,luca,ma,10.0,leahy close,03 98512551,governors resort,2517,nsw,burwood,1992,28
838563,oliver,blake,150.0,barunga street,04 81906309,None,3931,vic,thirroul,1930,90
305383,caleb,mostyn-smith,4.0,roseworthy crescent,07 11934529,None,3136,vic,mullumbimby,1931,89
391799,laura,campbell,8.0,None,02 23652109,None,2700,nsw,myponga,1931,89
288874,iain,grosser,7.0,wallace place,03 25373143,studio indigo,4818,qld,forest hill,1911,109
671920,amy,egan,17.0,goodwin street,03 27634369,None,830,nt,dorrigo,1901,119
311284,alysha,campbell,27.0,cutlack street,07 14717790,None,2450,nsw,st andrews,1908,112
786136,None,shadbolt,39.0,leakey place,03 11058451,None,2454,nsw,allansford,1924,96
536441,emiily,nguyen,72.0,leahy close,02 42192380,None,4125,qld,mitcham,1901,119
291082,natassia,petersen,46.0,ulverstone street,02 95937032,summer hill,2431,nsw,chester hill,1990,30
313807,evan,green,20.0,o'reilly street,04 56177291,None,3216,vic,bellambi,1952,68
296523,eden,minsads,0.0,ampt place,08 20093413,None,5023,sa,mittagong,1956,64
804172,zachary,ryan,2.0,blamey crescent,04 26968287,None,3139,vic,stanmore,1977,43
573818,jessica,blackwell,15.0,kidston crescent,02 12944834,None,2444,nsw,aramara,1977,43
381039,jack,clarke,158.0,None,08 19316653,manresa,3021,vic,albury,1950,70
335892,eleanor,kirton,2.0,barton highway,08 57793523,None,2147,nsw,launching place,1925,95
837696,ambrosia,webb,120.0,proctor street,08 83130225,stoneyhurst,2579,nsw,eagle heights,1989,31
342718,harry,sponza,15.0,mary potter circuit,08 28698745,None,3148,vic,loganlea,1999,21
817167,macy,riding,9.0,searle place,03 82604013,sec 437,3146,vic,mount gravatt,1959,61
647374,caleb,barisic,51.0,lutana street,07 85501605,flower growers,2456,nsw,nedlands,1902,118
185637,madison,weaver,10.0,sturt avenue,03 08547903,None,2192,nsw,sandy bay,1985,35
575243,jacob,cochrane,122.0,ranken place,07 47558847,tulakan,4030,qld,beaumont,1977,43
782567,julia,nicoll,40.0,birdwood street,04 82029267,None,3181,vic,brighton,1997,23
469478,matthew,fenlon,0.0,longstaff street,04 27532503,glen rock,4006,qld,leeton,1931,89
776257,joel,browne,43.0,brinkley circuit,08 44081444,None,4423,qld,ashwood,1920,100
687371,madison,goode,239.0,mackenzie street,07 77818531,None,7301,tas,rose bay,1932,88
195028,max,reinmuth,5080.0,barr-smith avenue,02 61019724,None,2380,nsw,spearwood,1982,38
953389,jaykob,jeffries,88.0,None,07 78629779,None,2148,nsw,brisbane,1905,115
721839,samantha,andrysz,30.0,coyne street,07 11995446,cedarview,5700,sa,matraville,1973,47
964938,charlotte,dallas,37.0,menkens court,0,None,3677,vic,wickliffe,1955,65
762643,alison,white,237.0,a'beckett street,04 54810548,None,3168,vic,tannum sands,1959,61
718312,anthea,robson,8.0,cotter place,02 64507204,None,4184,qld,st kilda,1917,103
967913,phoebe,hefford,25.0,None,07 50508793,None,4000,qld,kurri kurri,1927,93
362399,philip,donaldson,365.0,gosse street,03 92626405,mt callan,7250,tas,unanderra,1992,28
615152,andrew,marinos,12.0,kerferd street,07 05062756,None,2560,nsw,camp hill,1996,24
307627,jessie,green,3.0,allan street,04 89994405,None,4226,qld,kempsey,1913,107
639775,hayden,malpas,22.0,sturdee crescent,03 40100066,sherwood,3149,vic,craigmore,1940,80
600549,jacob,haggett,102.0,dalley crescent,02 21769235,la rhune,2285,nsw,williamstown,1934,86
643634,aloysius,suvorova,11.0,popplewell place,0,None,4034,qld,niagara park,1943,77
921482,abbey,lipscombe,74.0,rollston street,08 37706960,minoru,5554,sa,None,1974,46
370888,ruby,webb,41.0,hartley street,08 75604130,north western subrbs post cnt,4017,qld,burleigh heads,1966,54
517972,emma,neville,433.0,mcelhone court,07 23299763,None,6109,wa,burnside,1952,68
161596,samantha,rocca,29.0,jacka crescent,08 42055191,australia arcade,6024,wa,edgecliff,1900,120
838757,christian,chandler,23.0,percy crescent,03 25235378,charters towers electorate office stock,4500,qld,surrey hills,1995,25
481784,alexandra,priest,36.0,somerset street,07 79789156,longridge,4053,qld,kingsford,1990,30
941464,tara,slape,168.0,warren place,02 94258685,None,3162,vic,rylstone,1984,36
929119,beth,demetriou,40.0,maraar place,04 03406833,None,4213,qld,roxburgh park,1941,79
277175,jaxson,fassina,14.0,dunbar street,04 13679905,None,2429,nsw,klemzig,1901,119
253048,aidan,trimble,64.0,wattle street,08 45995797,inglewood,2529,nsw,cherrybrook,1974,46
949295,joel,bradshaw,12.0,kerrigan street,04 68871598,None,2192,nsw,lauderdale,1946,74
493807,emiily,lemke,7.0,mount vernon drive,04 39548508,glenavon,5251,sa,albany creek,1950,70
106277,charles,mason,12.0,everard street,08 17669160,None,5012,sa,new farm,1989,31
948292,taylah,maynard,12.0,lorne place,07 87342528,None,3871,vic,hamilton,1966,54
233332,sophie,berryman,7.0,light street,02 16483091,None,3041,vic,benowa,1901,119
340515,ruby,None,15.0,marchant circuit,02 58289803,witsend,4306,qld,kardinya,1982,38
884865,matthew,brokenshire,36.0,mcdowall place,03 62627010,None,3168,vic,vaucluse,1901,119
821243,None,ayres,2.0,collier street,04 85647293,elmwood,2515,nsw,roxburgh park,1950,70
386885,maria,van de water,22.0,spafford crescent,03 59928755,None,3805,vic,port augusta,1957,63
481864,april,greenleaf,319.0,davidson street,03 19873236,scalabrini vlg,6244,wa,coral bay,1931,89
399355,madison,suffolk,6.0,wirilda street,08 46641664,tantallon,4870,qld,kilmore,1910,110
864752,kirra,gallio,1.0,totterdell street,07 43933720,None,3029,vic,currajong,1936,84
882733,sienna,savas,10.0,galloway street,02 77269835,brentwood vlge,4121,qld,ulverstone,1950,70
534758,alexandra,alderson,4.0,duigan street,07 98713861,pt sec 500,2099,nsw,moss vale,1972,48
369013,niamh,green,50.0,nelson place,02 57704589,None,3046,vic,emerald,1902,118
586834,will,mitton,291.0,mcinnes street,07 77934126,None,2074,nsw,crows nest,1983,37
449760,james,raethel,5.0,clamp place,03 59847741,None,3131,vic,branxton,1997,23
194515,claudia,baillie,275.0,eucumbene drive,03 94406106,None,2216,nsw,mckinnon,1950,70
250494,jacob,hyland,15.0,deloraine street,08 92762134,None,4503,qld,charlestown,1923,97
790973,sidonie,siviour,8.0,burkitt street,07 90015473,navan park,6073,wa,mullumbimby,1946,74
288088,amber,rabe,7.0,plummer street,07 97649458,None,2102,nsw,pearce,1957,63
684398,patrick,haythorpe,93.0,None,03 00661569,lawless,2009,nsw,cooloongup,1999,21
319601,chelsea,chandler,4.0,lampard circuit,03 34267105,trewilga,4565,qld,surrey hills,1989,31
833282,None,nguyen,344.0,hayward street,04 59215974,the atlas,2560,nsw,yeronga,1940,80
396177,joel,rauch,5.0,mcintyre street,03 81230173,kareela,3187,vic,lennox head,1917,103
931645,emma,petersen,137.0,schlam llace,08 45340166,keanor,2500,nsw,euberta,1973,47
360705,john-paul,butt,27.0,harry hopman circuit,02 01601846,None,2304,nsw,frankston,1952,68
555209,julia,donaldson,33.0,wyselaskie circuit,04 15786743,None,6110,wa,ringwood north,1986,34
112938,howie,zachxry,122.0,phipps close,03 42599519,weemilah,6066,wa,mayfield,1944,76
230842,thomas,wilkins,1.0,wirraway crescent,04 43104413,rocklea,5072,sa,lismore,1932,88
364418,bridget,nguyen,158.0,mckail crescent,04 47930867,None,3193,vic,beverly hills,1919,101
970822,julia,mccarthy,5.0,duffy street,03 30822167,glenhay,2220,nsw,seven hills,1985,35
525031,grace,marinos,22.0,clare dennis avenue,08 11822867,None,2165,nsw,ballarat,1964,56
569234,emiily,riddoch,158.0,cobby street,03 21581045,None,3143,vic,mooloolaba,1943,77
250033,timothy,hujsak,73.0,gordon close,07 68847188,None,6232,wa,broome,1968,52
120044,oscar,None,171.0,julia flynn avenue,08 83381695,surfrider carvn park,2068,nsw,drysdale,1949,71
199372,finn,camp,11.0,abercorn crescent,08 68712736,None,4217,qld,west wyalong,1967,53
376850,tiarna,mason,25.0,weavers crescent,02 20824246,the vines caravan,3936,vic,avalon,1972,48
237046,luke,millar,6.0,currey street,07 01687821,None,3147,vic,beverly hills,1924,96
438608,ella,david,68.0,currong street,08 42356847,None,2037,nsw,cleveland,1983,37
645501,liam,chandler,7.0,mountain circuit,03 33205820,None,4610,qld,taylors bay,1998,22
626238,megan,reid,4.0,longmore crescent,03 80484176,None,3129,vic,blakehurst,1950,70
354043,zachary,lowe,19.0,wiburd street,03 88511484,None,4301,qld,preston,1901,119
840373,tai,gillard,42.0,chandler street,03 59900099,None,3044,vic,bauple,1910,110
896843,tahlia,browne,44.0,booroondara street,08 94733864,None,3131,vic,williamstown,1994,26
424888,joshua,rankkje,20.0,crescent coolibah,02 37541638,None,5280,sa,view bank,1908,112
773131,lochlan,heuer,35.0,statton street,02 85206514,None,6024,wa,toowong,1949,71
563026,cameron,None,56.0,angophora street,08 54576769,rowethorpe,6102,wa,kelmscott,1986,34
921485,lara,culliton,175.0,oliver street,04 03534567,None,5159,sa,klemzig,1987,33
348966,madison,bloomfield,12.0,boddington crescent,02 87005618,tnhs 61,6168,wa,burwood east,1957,63
545292,haylee,beattie,19.0,bambridge street,02 37479648,None,6153,wa,ballarat,1997,23
238117,mia,mason,14.0,lloyd place,02 62527544,None,6059,wa,coombabah,1906,114
419767,caitlin,white,64.0,lynd place,03 83631384,springdale,5353,sa,warburton,1915,105
129714,seth,None,123.0,hawker street,08 18751687,None,2537,nsw,bondi junction,1913,107
789746,jairus,timmiss,102.0,leichhardt street,07 25029925,arcadia,2617,act,forrestfield,1923,97
471427,grace,ramey,25.0,boobialla street,04 06269359,None,2350,nsw,edithvale,1978,42
370706,isabelle,ma,12.0,du faur street,03 56214852,None,3777,vic,bassendean,1984,36
417192,benjamin,bacchus,9.0,tangari street,03 40439408,rowethorpe,3124,vic,camp hill,1962,58
455439,zachary,stanley,13.0,stuart street,08 16956181,belvedere,6052,wa,acton,1950,70
112026,stephanie,coleman,5.0,faithfull circuit,02 38327910,woolshed corner,3088,vic,ingleburn,1963,57
206147,chloe,rogan,91.0,meares place,02 11889075,None,3185,vic,kempsey,1904,116
655877,brianna,nguyen,40.0,port arthur street,08 08573783,None,2612,act,north rocks,1921,99
732487,ty,fudali,240.0,fawkner street,03 32962929,village walk (cnr high s street,2607,act,penshurst,1939,81
983706,ryan,bellchambers,23.0,tarlton place,03 86114541,None,6025,wa,bayswater north,1987,33
388988,bianca,stephenson,3.0,clare place,03 68177854,war veterans hme,4750,qld,dareton,1940,80
452559,michael,miki,3.0,minnett close,07 37818462,wellshot,2484,nsw,toowong,1913,107
308574,madeline,harrington,14.0,hakea crescent,03 20889102,None,2350,nsw,wyoming,1996,24
314340,benjamin,orchard,105.0,badimara street,08 97639568,None,2170,nsw,lakes entrance,1963,57
154708,joshua,noble,7.0,biffin street,08 84694756,None,2484,nsw,leeville,1978,42
557141,stephanie,bishop,71.0,tristania street,08 65263113,None,2257,nsw,kellyville,1902,118
695113,courtney,siggins,24.0,wilson street,07 44723744,None,7010,tas,broulee,2011,9
675862,mia,marzec,4.0,le hunte street,02 84156305,yarrabee,6225,wa,glenside,1915,105
447692,peyton,kowald,835.0,clive steele avenue,03 62351776,coorrabin,5009,sa,black rock,1963,57
512028,amalia,goode,48.0,port jackson circuit,02 75382213,glenbrae,2073,nsw,woodend,1965,55
332409,stelio,None,45.0,heagney crescent,07 16544934,None,3154,vic,surrey hills,1956,64
810669,amelia,dixon,12.0,andamooka street,08 49330408,None,3040,vic,bronte,1993,27
688518,dylan,stubbs,9.0,norton street,03 81395600,edenlea retirement,6174,wa,pakenham,1997,23
354451,isabel,kiernan,20.0,glossop crescent,02 98005464,None,3199,vic,naremburn,1918,102
927013,riley,ryan,926.0,keenan street,03 23370903,None,6155,wa,aspley,1983,37
347174,None,clarke,114.0,draper crescent,03 89114467,None,3133,vic,ryde,1943,77
539844,kelsea,waller,2.0,aston crescent,04 88910683,None,4221,qld,wanniassa,1955,65
319700,william,camp,18.0,murrell place,02 77135022,None,7109,tas,highton,1926,94
387249,benjamin,reuter,59.0,stanbury close,07 13301044,the sycamores,6011,wa,beechboro,1936,84
966262,renee,hare,21.0,maxworthy street,07 06899937,None,5138,sa,mount rumney,1963,57
614539,emma,sheldon,101.0,kirwan circuit,03 78228690,None,2534,nsw,tweed heads,1904,116
431301,caitlin,jolly,19.0,kater place,03 34119375,None,2212,nsw,acton,1945,75
525658,lachlan,lowe,14.0,degraves crescent,03 46608189,None,3228,vic,ettalong,1975,45
449379,james,hand,4.0,byrne street,04 84775632,darlee,3450,vic,yarraman,1934,86
870802,dylan,frahn,0.0,brownlow place,08 21331957,None,3277,vic,taree,1990,30
364491,cooper,white,189.0,galloway street,07 11940348,None,4074,qld,burwood,1953,67
850382,meggie,quilliam,3.0,ligertwood crescent,04 93092668,greenhills,3085,vic,port pirie,1950,70
934082,takara,swiggs,1.0,johnstone circuit,08 58413312,None,3149,vic,deer park,1925,95
248182,marcus,white,5.0,wheadon street,02 72947988,oakbank,3036,vic,coolbellup,1966,54
293242,charlid,whait,2.0,None,07 85078212,corridella,6020,wa,ebden,1946,74
807161,jack,durbridge,49.0,None,07 04165046,None,4113,qld,concord,1981,39
555987,benjamin,vincent,69.0,wangara street,03 48425012,hibiscus retirement resort,4865,qld,grantham,1974,46
224926,timothy,simmonds,0.0,cripps place,07 41796685,glenfenzie,4500,qld,orange,1937,83
181147,blake,haar,45.0,mchenry street,03 45584580,eden lea,7018,tas,greensborough,1987,33
410279,pearson,littlebly,37.0,florence street,02 61753108,esk creek,2145,nsw,claremnont meadows,1956,64
643487,kailey,vincent,231.0,olliff place,04 14279364,None,5000,sa,leongatha,1913,107
988015,james,mew,17.0,theodore street,03 93159380,None,2753,nsw,shorewell park,1931,89
283208,riley,agius,64.0,None,03 87729897,None,5075,sa,south yunderup,1949,71
978722,alessandra,None,4.0,kilburn close,03 38468148,None,2565,nsw,ringwood,1946,74
529791,amy,drechsler,53.0,foxall place,08 83580279,None,4305,qld,invermay,1987,33
320868,amy,white,31.0,broad place,0,rosetta village,4031,qld,cherrybrook,1937,83
220787,phillip,colquhoun,4.0,noakes court,08 12458606,koonoomoo,2570,nsw,raymond terrace,1985,35
214427,luke,paine,28.0,oster place,02 46232826,None,5041,sa,orange,1978,42
248063,grace,webb,12.0,aurora close,02 45204933,None,4720,qld,como,1992,28
777913,jackson,white,74.0,brigalow street,07 14150067,None,6018,wa,hermit park,1935,85
320782,jessica,vincent,8.0,cossington smith crescent,04 74863959,None,3195,vic,murray bridge,1977,43
711781,None,thredgold,52.0,woralul street,02 78632847,None,2640,nsw,prospect,1964,56
588633,noah,ryan,3.0,mules place,03 90471257,rosa blanca,4343,qld,st kilda,1948,72
899203,marco,leong,140.0,hovea street,03 80582050,None,2753,nsw,mona vale,1967,53
225607,meg,nguyen,46.0,lachlan street,03 33181202,None,2518,nsw,st albans,1979,41
871122,chloe,frahn,7.0,salmon place,08 66790266,None,3862,vic,None,1938,82
179876,kai,rump,14.0,orion place,07 22635668,villa 115,5163,sa,moorabbin,1901,119
592108,emiily,paterson,25.0,brand street,02 53720165,None,2210,nsw,roselands,1910,110
267071,aidan,geue,183.0,mckinnon street,08 22496754,st francis village,3175,vic,eden,1952,68
827247,mathilde,mason,7.0,munro street,07 87456066,None,2519,nsw,seven hills,1981,39
946080,kyah,mendrin,123.0,springvale drive,04 81161430,None,6053,wa,malvern east,1965,55
555884,nicholas,daysh,16.0,grayson street,02 73167283,mt pleasant,6009,wa,highett,1900,120
562590,aimee,satterley,7.0,wybalena grove,07 26456839,mt warrigal retrmnt vlge,4105,qld,ingham,1917,103
560725,tarshya,white,17.0,william webb drive,04 66906578,None,2640,nsw,northgate,1986,34
343722,talia,donaldson,9.0,booroondara street,07 63153477,None,4152,qld,gwandalan,1925,95
596564,angus,clarke,89.0,wattle street,0,None,3958,vic,waggrakine,1937,83
437927,chloe,bacskai,82.0,conyers street,08 18576089,None,4032,qld,shoalhaven heads,1917,103
668728,ellorah,walls,17.0,oliver street,03 27000013,None,2525,nsw,preston,1990,30
655943,erin,grincelis,26.0,moonbi crescent,02 16031470,None,4674,qld,camira,1929,91
667327,jamie,clarke,0.0,whiteley street,03 85894091,north road,2450,nsw,ballarat,1916,104
417399,edward,fimeri,19.0,ferdinand street,04 98845600,glen echo,2337,nsw,penrith,1980,40
172219,william,matthews,12.0,macdonald place,03 06607810,None,6210,wa,clayton,1930,90
810349,lukas,beattie,96.0,None,04 48077294,None,6701,wa,blakehurst,1966,54
897676,jordan,bishop,521.0,storey street,02 17371862,corcoran,2795,nsw,marayong,1975,45
718882,shantal,compton,24.0,mulley street,07 75261670,None,3202,vic,st albans,1907,113
420739,amalia,doman,9.0,richardson circuit,08 67306730,None,4211,qld,bargara,1939,81
794911,rosie,white,57.0,totterdell street,04 87292578,None,4034,qld,batemans bay,1960,60
818590,chloe,spicer,3.0,hobart place,03 02312689,None,2285,nsw,kellyville,1948,72
466042,madison,jean,23.0,copland drive,03 68332990,pinelea,6026,wa,cooroy,1911,109
390515,stephanie,reid,59.0,gosse street,08 08947680,None,6052,wa,texas,1943,77
562574,tyrone,early,59.0,simpson street,04 59865627,None,2560,nsw,nyah,1993,27
259950,dylan,mihalenko,25.0,darke street,08 39434092,None,4011,qld,garfield,1911,109
267229,None,pascoe,8.0,brinkley circuit,08 12875909,None,2064,nsw,albion park,1963,57
105914,kane,sherriff,65.0,beaurepaire crescent,04 06468035,None,4870,qld,blue haven,1952,68
314772,shaun,zogopoulos,10.0,mokoan place,08 30463131,None,2620,nsw,burwood,1950,70
389324,erin,leslie,11.0,luehmann street,04 51878161,None,3875,vic,hughes,1987,33
966651,anna,zur,19.0,yates garden,08 67623035,None,2486,nsw,blacktown,1965,55
965048,ethan,sherriff,73.0,kelleway avenue,08 35463620,None,3128,vic,byford,1950,70
327561,jared,walls,24.0,maloney street,02 23060900,None,3350,vic,noble park,1927,93
287435,lynton,ho,52.0,clift crescent,03 73326034,None,2031,nsw,deakin,1943,77
719501,aidan,afford,2.0,allman circuit,04 84700681,None,3193,vic,taree,1930,90
520576,harrison,mason,27.0,cuthbert circuit,04 89280552,None,4670,qld,clapham,1997,23
662093,mia,jolly,9.0,o'loghlen street,03 46867173,None,2097,nsw,greensborough,1961,59
506669,montanna,morrison,7.0,mulga street,08 78960787,hosea mizpah,4570,qld,albion park,1938,82
226599,deakin,armfield,115.0,bruch road,04 34362033,None,3146,vic,cromer,1959,61
778063,campbell,wheatley,187.0,bullala circuit,04 54581230,brindabella specialist centre,3340,vic,sunshine,1904,116
290093,eden,ranson,1343.0,gratwick street,08 70553500,None,4220,qld,corio,1990,30
174176,lily,bibby,8.0,bonnin place,03 92124300,None,2795,nsw,clifton,1990,30
194799,john-paul,None,196.0,macgregor street,08 06182620,None,6536,wa,woree,1900,120
722673,tenille,bishop,52.0,wentworth avenue,08 88130490,espie,4670,qld,dover heights,1950,70
859942,lily,sifkus,103.0,richards street,04 63798845,macarthur,6050,wa,annandale,1938,82
188919,emma,bartel,23.0,cox street,03 70028926,None,7253,tas,burwood,1968,52
705750,madeline,clarke,13.0,govett place,08 84922689,the willows,2767,nsw,st albans,1930,90
279340,molly,denne,46.0,adair street,07 96831477,None,2042,nsw,pakenham,1981,39
789608,nicholas,toms,44.0,gask place,03 62521124,korrelocking,2120,nsw,leda,1919,101
131159,william,hyland,48.0,pike place,08 07800462,None,3170,vic,anglesea,1902,118
